audio_subdir,file,labels
all_birds,2MA04668_20250520_040000_1155s_1158s.wav,King Rail
all_birds,2MA04668_20250520_202800_2280s_2283s.wav,"King Rail, Least Bittern, Virginia Rail"
all_birds,2MA04668_20250522_203000_726s_729s.wav,Red-winged Blackbird
all_birds,2MA04668_20250523_055500_1365s_1368s.wav,"King Rail, Virginia Rail"
all_birds,2MA04668_20250527_040000_924s_927s.wav,King Rail
all_birds,2MA04668_20250527_203400_1206s_1209s.wav,Red-winged Blackbird
all_birds,2MA04668_20250601_203800_1053s_1056s.wav,"American Bittern, Least Bittern, Red-winged Blackbird"
all_birds,2MA04668_20250601_203800_1134s_1137s.wav,Red-winged Blackbird
all_birds,2MA04668_20250602_055000_1071s_1074s.wav,"King Rail, Virginia Rail"
all_birds,2MA04668_20250603_203900_450s_453s.wav,Red-winged Blackbird
all_birds,2MA04668_20250608_054800_1845s_1848s.wav,Red-winged Blackbird
all_birds,2MA04668_20250609_040000_459s_462s.wav,King Rail
all_birds,2MA04668_20250612_204400_540s_543s.wav,King Rail
all_birds,2MA04668_20250617_054800_2367s_2370s.wav,"King Rail, Least Bittern, Virginia Rail"
all_birds,2MA04668_20250617_204600_462s_465s.wav,"King Rail, Least Bittern, Virginia Rail"
all_birds,2MA04668_20250619_054800_1842s_1845s.wav,"King Rail, Least Bittern, Red-winged Blackbird, Virginia Rail"
all_birds,2MA04668_20250621_204700_939s_942s.wav,"King Rail, Least Bittern, Red-winged Blackbird"
all_birds,2MA04668_20250624_055000_747s_750s.wav,"American Bittern, King Rail"
all_birds,2MA04668_20250624_055000_2280s_2283s.wav,King Rail
all_birds,2MA04668_20250625_055000_2052s_2055s.wav,"Common Gallinule, King Rail, Least Bittern"
all_birds,2MA04668_20250626_204800_549s_552s.wav,Red-winged Blackbird
all_birds,2MA04668_20250628_204800_1479s_1482s.wav,"American Bittern, King Rail, Least Bittern, Virginia Rail"
all_birds,2MA04668_20250629_204700_2343s_2346s.wav,King Rail
all_birds,2MA04668_20250630_055200_2109s_2112s.wav,King Rail
all_birds,BIGM11_20240504_060002_2274s_2277s.wav,King Rail
all_birds,BIGM11_20240504_060002_2277s_2280s.wav,King Rail
all_birds,BIGM12_20240505_070002_1206s_1209s.wav,King Rail
all_birds,BIGM12_20240505_070002_1209s_1212s.wav,King Rail
all_birds,BIGM12_20240505_070002_1212s_1215s.wav,King Rail
all_birds,BIGM12_20240511_080002_585s_588s.wav,King Rail
all_birds,BIGM12_20240511_080002_591s_594s.wav,King Rail
all_birds,BIGM12_20240511_080002_594s_597s.wav,King Rail
all_birds,BIGM12_20240514_080002_585s_588s.wav,King Rail
all_birds,BIGM12_20240514_080002_588s_591s.wav,King Rail
all_birds,BIGM12_20240514_080002_594s_597s.wav,King Rail
all_birds,BIGM12_20240515_070002_924s_927s.wav,King Rail
all_birds,BIGM12_20240515_070002_927s_930s.wav,King Rail
all_birds,BIGM12_20240530_070002_3555s_3558s.wav,King Rail
all_birds,BIGM12_20240530_070002_3561s_3564s.wav,King Rail
all_birds,BIGM12_20240530_070002_3564s_3567s.wav,King Rail
all_birds,BIGM12_20240602_060002_3372s_3375s.wav,King Rail
all_birds,BIGM12_20240602_060002_3381s_3384s.wav,King Rail
all_birds,BIGM14_20240507_080002_429s_432s.wav,King Rail
all_birds,BIGM14_20240516_070002_339s_342s.wav,King Rail
all_birds,BIGM14_20240516_070002_342s_345s.wav,Marsh Wren
all_birds,BIGM14_20240526_070002_1338s_1341s.wav,King Rail
all_birds,BIGM14_20240526_070002_1374s_1377s.wav,Red-winged Blackbird
all_birds,BIGM14_20240615_060002_3423s_3426s.wav,Red-winged Blackbird
all_birds,BIGM14_20240615_060002_3426s_3429s.wav,Red-winged Blackbird
all_birds,SMA05956GRAS_20240603_050000_3336s_3339s.wav,King Rail
all_birds,SMA05956GRAS_20240603_050000_3339s_3342s.wav,King Rail
all_birds,SMA05956GRAS_20240603_050000_3348s_3351s.wav,King Rail
all_birds,SMA05956GRAS_20240603_050000_3351s_3354s.wav,King Rail
all_birds,SMA05956GRAS_20240603_050000_3354s_3357s.wav,King Rail
