audio_subdir,file,labels
audio,SMA06024_20250617_040000_87.0000s_90.0000s.wav,King Rail
audio,SMA06024_20250617_040000_138.0000s_141.0000s.wav,King Rail
audio,SMA06024_20250617_040000_141.0000s_144.0000s.wav,King Rail
audio,SMA06024_20250617_040000_216.0000s_219.0000s.wav,King Rail
audio,SMA06024_20250617_040000_219.0000s_222.0000s.wav,King Rail
audio,SMA06024_20250617_040000_267.0000s_270.0000s.wav,King Rail
audio,SMA06024_20250617_040000_288.0000s_291.0000s.wav,King Rail
audio,SMA06024_20250617_040000_441.0000s_444.0000s.wav,King Rail
audio,SMA06024_20250617_040000_648.0000s_651.0000s.wav,King Rail
audio,SMA06024_20250617_040000_651.0000s_654.0000s.wav,"King Rail, Virginia Rail"
audio,SMA06024_20250617_040000_654.0000s_657.0000s.wav,King Rail
audio,SMA06024_20250617_040000_657.0000s_660.0000s.wav,"King Rail, Virginia Rail"
audio,SMA06024_20250617_040000_666.0000s_669.0000s.wav,King Rail
audio,SMA06024_20250617_040000_693.0000s_696.0000s.wav,King Rail
audio,SMA06024_20250617_040000_822.0000s_825.0000s.wav,Virginia Rail
audio,SMA06024_20250617_040000_999.0000s_1002.0000s.wav,"King Rail, Virginia Rail"
audio,SMA06024_20250617_040000_1014.0000s_1017.0000s.wav,King Rail
audio,SMA06024_20250617_040000_1020.0000s_1023.0000s.wav,King Rail
audio,SMA06024_20250620_204900_33.0000s_36.0000s.wav,King Rail
audio,SMA06024_20250701_205000_90.0000s_93.0000s.wav,Virginia Rail
audio,SMA06024_20250701_205000_102.0000s_105.0000s.wav,Virginia Rail
audio,SMA06024_20250703_204900_684.0000s_687.0000s.wav,King Rail
audio,SMA06024_20250703_204900_1125.0000s_1128.0000s.wav,"King Rail, Marsh Wren"
audio,SMA06024_20250706_054500_798.0000s_801.0000s.wav,"Sora, Virginia Rail"
audio,SMA06024_20250707_054600_1536.0000s_1539.0000s.wav,"Least Bittern, Red-winged Blackbird"
audio,2MA04668_20250414_195300_63.0000s_66.0000s.wav,"American Bittern, Virginia Rail"
audio,2MA04668_20250414_195300_183.0000s_186.0000s.wav,Virginia Rail
audio,2MA04668_20250414_195300_804.0000s_807.0000s.wav,"American Bittern, Red-winged Blackbird"
audio,2MA04668_20250414_195300_810.0000s_813.0000s.wav,"American Bittern, Red-winged Blackbird, Sora"
audio,2MA04668_20250415_195400_54.0000s_57.0000s.wav,Red-winged Blackbird
audio,2MA04668_20250509_060800_2115.0000s_2118.0000s.wav,"Least Bittern, Red-winged Blackbird"
audio,2MA04668_20250515_202300_1413.0000s_1416.0000s.wav,"King Rail, Least Bittern, Red-winged Blackbird, Virginia Rail"
audio,2MA04668_20250517_202500_84.0000s_87.0000s.wav,"King Rail, Red-winged Blackbird, Virginia Rail"
audio,2MA04668_20250519_202700_1806.0000s_1809.0000s.wav,Red-winged Blackbird
audio,2MA04668_20250519_202700_1893.0000s_1896.0000s.wav,Red-winged Blackbird
audio,2MA04668_20250520_040000_1155.0000s_1158.0000s.wav,King Rail
audio,2MA04668_20250520_202800_2280.0000s_2283.0000s.wav,"King Rail, Least Bittern, Virginia Rail"
audio,2MA04668_20250522_203000_726.0000s_729.0000s.wav,Red-winged Blackbird
audio,2MA04668_20250523_055500_1365.0000s_1368.0000s.wav,"King Rail, Virginia Rail"
audio,2MA04668_20250527_040000_924.0000s_927.0000s.wav,King Rail
audio,2MA04668_20250527_203400_1206.0000s_1209.0000s.wav,Red-winged Blackbird
audio,2MA04668_20250601_203800_1053.0000s_1056.0000s.wav,"American Bittern, Least Bittern, Red-winged Blackbird"
audio,2MA04668_20250601_203800_1134.0000s_1137.0000s.wav,Red-winged Blackbird
audio,2MA04668_20250602_055000_1071.0000s_1074.0000s.wav,"King Rail, Virginia Rail"
audio,2MA04668_20250603_203900_450.0000s_453.0000s.wav,Red-winged Blackbird
audio,2MA04668_20250608_054800_1845.0000s_1848.0000s.wav,Red-winged Blackbird
audio,2MA04668_20250609_040000_459.0000s_462.0000s.wav,King Rail
audio,2MA04668_20250612_204400_540.0000s_543.0000s.wav,King Rail
audio,2MA04668_20250617_054800_2367.0000s_2370.0000s.wav,"King Rail, Least Bittern, Virginia Rail"
audio,2MA04668_20250617_204600_462.0000s_465.0000s.wav,"King Rail, Least Bittern, Virginia Rail"
audio,2MA04668_20250619_054800_1842.0000s_1845.0000s.wav,"King Rail, Least Bittern, Red-winged Blackbird, Virginia Rail"
audio,2MA04668_20250621_204700_939.0000s_942.0000s.wav,"King Rail, Least Bittern, Red-winged Blackbird"
audio,2MA04668_20250624_055000_747.0000s_750.0000s.wav,"American Bittern, King Rail"
audio,2MA04668_20250624_055000_2280.0000s_2283.0000s.wav,King Rail
audio,2MA04668_20250625_055000_2052.0000s_2055.0000s.wav,"Common Gallinule, King Rail, Least Bittern"
audio,2MA04668_20250626_204800_549.0000s_552.0000s.wav,Red-winged Blackbird
audio,2MA04668_20250628_204800_1479.0000s_1482.0000s.wav,"American Bittern, King Rail, Least Bittern, Virginia Rail"
audio,2MA04668_20250629_204700_2343.0000s_2346.0000s.wav,King Rail
audio,2MA04668_20250630_055200_2109.0000s_2112.0000s.wav,King Rail
audio,BIGM11_20240504_060002_2274.0000s_2277.0000s.wav,King Rail
audio,BIGM11_20240504_060002_2277.0000s_2280.0000s.wav,King Rail
audio,BIGM12_20240505_070002_1206.0000s_1209.0000s.wav,King Rail
audio,BIGM12_20240505_070002_1209.0000s_1212.0000s.wav,King Rail
audio,BIGM12_20240505_070002_1212.0000s_1215.0000s.wav,King Rail
audio,BIGM12_20240511_080002_585.0000s_588.0000s.wav,King Rail
audio,BIGM12_20240511_080002_591.0000s_594.0000s.wav,King Rail
audio,BIGM12_20240511_080002_594.0000s_597.0000s.wav,King Rail
audio,BIGM12_20240514_080002_585.0000s_588.0000s.wav,King Rail
audio,BIGM12_20240514_080002_588.0000s_591.0000s.wav,King Rail
audio,BIGM12_20240514_080002_594.0000s_597.0000s.wav,King Rail
audio,BIGM12_20240515_070002_924.0000s_927.0000s.wav,King Rail
audio,BIGM12_20240515_070002_927.0000s_930.0000s.wav,King Rail
audio,BIGM12_20240530_070002_3555.0000s_3558.0000s.wav,King Rail
audio,BIGM12_20240530_070002_3561.0000s_3564.0000s.wav,King Rail
audio,BIGM12_20240530_070002_3564.0000s_3567.0000s.wav,King Rail
audio,BIGM12_20240602_060002_3372.0000s_3375.0000s.wav,King Rail
audio,BIGM12_20240602_060002_3381.0000s_3384.0000s.wav,King Rail
audio,BIGM14_20240507_080002_429.0000s_432.0000s.wav,King Rail
audio,BIGM14_20240516_070002_339.0000s_342.0000s.wav,King Rail
audio,BIGM14_20240516_070002_342.0000s_345.0000s.wav,Marsh Wren
audio,BIGM14_20240526_070002_1338.0000s_1341.0000s.wav,King Rail
audio,BIGM14_20240526_070002_1374.0000s_1377.0000s.wav,Red-winged Blackbird
audio,BIGM14_20240615_060002_3423.0000s_3426.0000s.wav,Red-winged Blackbird
audio,BIGM14_20240615_060002_3426.0000s_3429.0000s.wav,Red-winged Blackbird
audio,SMA05956GRAS_20240603_050000_3336.0000s_3339.0000s.wav,King Rail
audio,SMA05956GRAS_20240603_050000_3339.0000s_3342.0000s.wav,King Rail
audio,SMA05956GRAS_20240603_050000_3348.0000s_3351.0000s.wav,King Rail
audio,SMA05956GRAS_20240603_050000_3351.0000s_3354.0000s.wav,King Rail
audio,SMA05956GRAS_20240603_050000_3354.0000s_3357.0000s.wav,King Rail
