audio_subdir,file,labels
audio,SMA06024_20250617_040000_87.0000s_90.0000s.wav,King Rail
audio,SMA06024_20250617_040000_138.0000s_141.0000s.wav,King Rail
audio,SMA06024_20250617_040000_141.0000s_144.0000s.wav,King Rail
audio,SMA06024_20250617_040000_216.0000s_219.0000s.wav,King Rail
audio,SMA06024_20250617_040000_219.0000s_222.0000s.wav,King Rail
audio,SMA06024_20250617_040000_267.0000s_270.0000s.wav,King Rail
audio,SMA06024_20250617_040000_288.0000s_291.0000s.wav,King Rail
audio,SMA06024_20250617_040000_441.0000s_444.0000s.wav,King Rail
audio,SMA06024_20250617_040000_648.0000s_651.0000s.wav,King Rail
audio,SMA06024_20250617_040000_651.0000s_654.0000s.wav,"King Rail, Virginia Rail"
audio,SMA06024_20250617_040000_654.0000s_657.0000s.wav,King Rail
audio,SMA06024_20250617_040000_657.0000s_660.0000s.wav,"King Rail, Virginia Rail"
audio,SMA06024_20250617_040000_666.0000s_669.0000s.wav,King Rail
audio,SMA06024_20250617_040000_693.0000s_696.0000s.wav,King Rail
audio,SMA06024_20250617_040000_822.0000s_825.0000s.wav,Virginia Rail
audio,SMA06024_20250617_040000_999.0000s_1002.0000s.wav,"King Rail, Virginia Rail"
audio,SMA06024_20250617_040000_1014.0000s_1017.0000s.wav,King Rail
audio,SMA06024_20250617_040000_1020.0000s_1023.0000s.wav,King Rail
audio,SMA06024_20250620_204900_33.0000s_36.0000s.wav,King Rail
audio,SMA06024_20250701_205000_90.0000s_93.0000s.wav,Virginia Rail
audio,SMA06024_20250701_205000_102.0000s_105.0000s.wav,Virginia Rail
audio,SMA06024_20250703_204900_684.0000s_687.0000s.wav,King Rail
audio,SMA06024_20250703_204900_1125.0000s_1128.0000s.wav,"King Rail, Marsh Wren"
audio,SMA06024_20250706_054500_798.0000s_801.0000s.wav,"Sora, Virginia Rail"
audio,SMA06024_20250707_054600_1536.0000s_1539.0000s.wav,"Least Bittern, Red-winged Blackbird"
audio,2MA04668_20250414_195300_63.0000s_66.0000s.wav,"American Bittern, Virginia Rail"
audio,2MA04668_20250414_195300_183.0000s_186.0000s.wav,Virginia Rail
audio,2MA04668_20250414_195300_804.0000s_807.0000s.wav,"American Bittern, Red-winged Blackbird"
audio,2MA04668_20250414_195300_810.0000s_813.0000s.wav,"American Bittern, Red-winged Blackbird, Sora"
audio,2MA04668_20250415_195400_54.0000s_57.0000s.wav,Red-winged Blackbird
audio,2MA04668_20250509_060800_2115.0000s_2118.0000s.wav,"Least Bittern, Red-winged Blackbird"
audio,2MA04668_20250515_202300_1413.0000s_1416.0000s.wav,"King Rail, Least Bittern, Red-winged Blackbird, Virginia Rail"
audio,2MA04668_20250517_202500_84.0000s_87.0000s.wav,"King Rail, Red-winged Blackbird, Virginia Rail"
audio,2MA04668_20250519_202700_1806.0000s_1809.0000s.wav,Red-winged Blackbird
audio,2MA04668_20250519_202700_1893.0000s_1896.0000s.wav,Red-winged Blackbird
audio,2MA04668_20250520_040000_1155.0000s_1158.0000s.wav,King Rail
audio,2MA04668_20250520_202800_2280.0000s_2283.0000s.wav,"King Rail, Least Bittern, Virginia Rail"
audio,2MA04668_20250522_203000_726.0000s_729.0000s.wav,Red-winged Blackbird
audio,2MA04668_20250523_055500_1365.0000s_1368.0000s.wav,"King Rail, Virginia Rail"
audio,2MA04668_20250527_040000_924.0000s_927.0000s.wav,King Rail
audio,2MA04668_20250527_203400_1206.0000s_1209.0000s.wav,Red-winged Blackbird
audio,2MA04668_20250601_203800_1053.0000s_1056.0000s.wav,"American Bittern, Least Bittern, Red-winged Blackbird"
audio,2MA04668_20250601_203800_1134.0000s_1137.0000s.wav,Red-winged Blackbird
audio,2MA04668_20250602_055000_1071.0000s_1074.0000s.wav,"King Rail, Virginia Rail"
audio,2MA04668_20250603_203900_450.0000s_453.0000s.wav,Red-winged Blackbird
audio,2MA04668_20250608_054800_1845.0000s_1848.0000s.wav,Red-winged Blackbird
audio,2MA04668_20250609_040000_459.0000s_462.0000s.wav,King Rail
audio,2MA04668_20250612_204400_540.0000s_543.0000s.wav,King Rail
audio,2MA04668_20250617_054800_2367.0000s_2370.0000s.wav,"King Rail, Least Bittern, Virginia Rail"
audio,2MA04668_20250617_204600_462.0000s_465.0000s.wav,"King Rail, Least Bittern, Virginia Rail"
audio,2MA04668_20250619_054800_1842.0000s_1845.0000s.wav,"King Rail, Least Bittern, Red-winged Blackbird, Virginia Rail"
audio,2MA04668_20250621_204700_939.0000s_942.0000s.wav,"King Rail, Least Bittern, Red-winged Blackbird"
audio,2MA04668_20250624_055000_747.0000s_750.0000s.wav,"American Bittern, King Rail"
audio,2MA04668_20250624_055000_2280.0000s_2283.0000s.wav,King Rail
audio,2MA04668_20250625_055000_2052.0000s_2055.0000s.wav,"Common Gallinule, King Rail, Least Bittern"
audio,2MA04668_20250626_204800_549.0000s_552.0000s.wav,Red-winged Blackbird
audio,2MA04668_20250628_204800_1479.0000s_1482.0000s.wav,"American Bittern, King Rail, Least Bittern, Virginia Rail"
audio,2MA04668_20250629_204700_2343.0000s_2346.0000s.wav,King Rail
audio,2MA04668_20250630_055200_2109.0000s_2112.0000s.wav,King Rail
audio,BIGM11_20240504_060002_2274.0000s_2277.0000s.wav,King Rail
audio,BIGM11_20240504_060002_2277.0000s_2280.0000s.wav,King Rail
audio,BIGM12_20240505_070002_1206.0000s_1209.0000s.wav,King Rail
audio,BIGM12_20240505_070002_1209.0000s_1212.0000s.wav,King Rail
audio,BIGM12_20240505_070002_1212.0000s_1215.0000s.wav,King Rail
audio,BIGM12_20240511_080002_585.0000s_588.0000s.wav,King Rail
audio,BIGM12_20240511_080002_591.0000s_594.0000s.wav,King Rail
audio,BIGM12_20240511_080002_594.0000s_597.0000s.wav,King Rail
audio,BIGM12_20240514_080002_585.0000s_588.0000s.wav,King Rail
audio,BIGM12_20240514_080002_588.0000s_591.0000s.wav,King Rail
audio,BIGM12_20240514_080002_594.0000s_597.0000s.wav,King Rail
audio,BIGM12_20240515_070002_924.0000s_927.0000s.wav,King Rail
audio,BIGM12_20240515_070002_927.0000s_930.0000s.wav,King Rail
audio,BIGM12_20240530_070002_3555.0000s_3558.0000s.wav,King Rail
audio,BIGM12_20240530_070002_3561.0000s_3564.0000s.wav,King Rail
audio,BIGM12_20240530_070002_3564.0000s_3567.0000s.wav,King Rail
audio,BIGM12_20240602_060002_3372.0000s_3375.0000s.wav,King Rail
audio,BIGM12_20240602_060002_3381.0000s_3384.0000s.wav,King Rail
audio,BIGM14_20240507_080002_429.0000s_432.0000s.wav,King Rail
audio,BIGM14_20240516_070002_339.0000s_342.0000s.wav,King Rail
audio,BIGM14_20240516_070002_342.0000s_345.0000s.wav,Marsh Wren
audio,BIGM14_20240526_070002_1338.0000s_1341.0000s.wav,King Rail
audio,BIGM14_20240526_070002_1374.0000s_1377.0000s.wav,Red-winged Blackbird
audio,BIGM14_20240615_060002_3423.0000s_3426.0000s.wav,Red-winged Blackbird
audio,BIGM14_20240615_060002_3426.0000s_3429.0000s.wav,Red-winged Blackbird
audio,SMA05956GRAS_20240603_050000_3336.0000s_3339.0000s.wav,King Rail
audio,SMA05956GRAS_20240603_050000_3339.0000s_3342.0000s.wav,King Rail
audio,SMA05956GRAS_20240603_050000_3348.0000s_3351.0000s.wav,King Rail
audio,SMA05956GRAS_20240603_050000_3351.0000s_3354.0000s.wav,King Rail
audio,SMA05956GRAS_20240603_050000_3354.0000s_3357.0000s.wav,King Rail
Background,MINI06_20250505_120002_2837.9465s_2840.9465s.wav,
Background,MINI06_20250505_130002_1947.2345s_1950.2345s.wav,
Background,MINI06_20250505_140002_62.6585s_65.6585s.wav,
Background,MINI06_20250505_150002_660.7682s_663.7682s.wav,
Background,MINI06_20250505_150002_833.9573s_836.9573s.wav,
Background,MINI06_20250513_050000_236.9321s_239.9321s.wav,
Background,MINI06_20250513_080002_3142.6179s_3145.6179s.wav,
Background,MINI06_20250513_100002_2135.7422s_2138.7422s.wav,
Background,MINI06_20250513_110002_2982.3074s_2985.3074s.wav,
Background,MINI06_20250505_120002_2832.4105s_2835.4105s.wav,
Background,MINI06_20250525_160002_4.4124s_7.4124s.wav,
Background,MINI06_20250506_050000_2.0571s_5.0571s.wav,
Background,MINI06_20250523_180002_13.9230s_16.9230s.wav,
Background,MINI06_20250526_180002_0.6559s_3.6559s.wav,
Background,MINI06_20250524_140002_0.1043s_3.1043s.wav,
Background,MINI06_20250524_140002_8.7205s_11.7205s.wav,
Background,MINI06_20250410_050000_1595.7913s_1598.7913s.wav,
Background,MINI06_20250414_130002_4.2932s_7.2932s.wav,
Background,MINI06_20250415_140002_14.0869s_17.0869s.wav,
Background,MINI06_20250525_100002_54.5292s_57.5292s.wav,
Background,MINI06_20250412_120002_2.7764s_5.7764s.wav,
Background,MINI06_20250411_130002_53.7689s_56.7689s.wav,
Background,MINI06_20250411_140002_206.9758s_209.9758s.wav,
Background,MINI06_20250414_160002_307.6472s_310.6472s.wav,
Background,MINI06_20250513_130002_9.4807s_12.4807s.wav,
Background,MINI06_20250513_110002_87.1006s_90.1006s.wav,
Background,2MA08068_20250416_063100_413.1931s_416.1931s.wav,
Background,2MA08068_20250420_062500_117.2930s_120.2930s.wav,
Background,2MA08068_20250525_040000_771.3857s_774.3857s.wav,
Background,2MA08068_20250709_204900_410.5577s_413.5577s.wav,
Background,2MA08068_20250525_040000_765.2939s_768.2939s.wav,
Background,2MA08068_20250602_040000_959.1175s_962.1175s.wav,
Background,2MA08068_20250531_040000_355.4514s_358.4514s.wav,
Background,2MA08068_20250417_040000_82.1994s_85.1994s.wav,
Background,2MA08068_20250504_201400_1832.0779s_1835.0779s.wav,
Background,2MA08068_20250415_195400_390.1625s_393.1625s.wav,
Background,SMA06000_20250508_040000_1087.9627s_1090.9627s.wav,
Background,SMA06000_20250508_040000_1097.6692s_1100.6692s.wav,
Background,SMA06000_20250706_204800_821.9897s_824.9897s.wav,
Background,SMA06000_20250706_204800_832.6467s_835.6467s.wav,
Background,SMA06000_20250508_040000_243.4806s_246.4806s.wav,
Background,SMA06000_20250508_040000_253.4153s_256.4153s.wav,
Background,SMA06000_20250508_040000_756.0617s_759.0617s.wav,
Background,SMA06000_20250508_040000_831.9267s_834.9267s.wav,
Background,SMA06000_20250508_040000_1076.0005s_1079.0005s.wav,
Background,SMA06000_20250327_040000_5.8818s_8.8818s.wav,
Background,SMA06000_20250329_070000_8.3525s_11.3525s.wav,
Background,SMA06000_20250407_040000_5.1602s_8.1602s.wav,
Background,SMA06000_20250406_064700_8.8555s_11.8555s.wav,
Background,2MA06246_20250509_040000_551.6584s_554.6584s.wav,
Background,2MA06246_20250503_201200_2021.8996s_2024.8996s.wav,
Background,2MA06246_20250504_060500_48.8825s_51.8825s.wav,
Background,2MA06246_20250504_060500_136.0265s_139.0265s.wav,
Background,2MA06246_20250504_060500_1249.5147s_1252.5147s.wav,
Background,2MA06246_20250504_201300_2192.6008s_2195.6008s.wav,
Background,2MA06246_20250504_201300_2203.4451s_2206.4451s.wav,
Background,2MA06246_20250504_201300_2210.4873s_2213.4873s.wav,
Background,2MA06246_20250505_040000_425.6836s_428.6836s.wav,
Background,2MA06246_20250506_040000_72.8393s_75.8393s.wav,
Background,2MA06246_20250405_040000_3.1584s_6.1584s.wav,
Background,2MA06246_20250609_040000_11.4736s_14.4736s.wav,
Background,2MA06246_20250705_040000_10.9985s_13.9985s.wav,
Background,SMA06024_20250429_061100_580.1283s_583.1283s.wav,
Background,SMA06024_20250429_061100_1956.9421s_1959.9421s.wav,
Background,SMA06024_20250429_200800_2268.4073s_2271.4073s.wav,
Background,SMA06024_20250430_040000_605.6729s_608.6729s.wav,
Background,SMA06024_20250430_040000_616.8051s_619.8051s.wav,
Background,SMA06024_20250616_204800_2394.5225s_2397.5225s.wav,
Background,SMA06024_20250617_040000_175.1274s_178.1274s.wav,
Background,SMA06024_20250402_065300_1761.4649s_1764.4649s.wav,
Background,SMA06024_20250402_065300_1410.2489s_1413.2489s.wav,
Background,SMA06024_20250402_065300_1415.3961s_1418.3961s.wav,
Background,SMA06024_20250514_040000_180.0000s_183.0000s.wav,
Background,SMA06024_20250514_040000_183.0000s_186.0000s.wav,
Background,SMA06024_20250401_040000_10.4869s_13.4869s.wav,
Background,SMA06024_20250401_040000_28.6546s_31.6546s.wav,
Background,SMA06024_20250401_040000_52.2112s_55.2112s.wav,
Background,SMA06024_20250401_065500_236.5602s_239.5602s.wav,
Background,SMA06024_20250329_040000_1.6994s_4.6994s.wav,
Background,SMA06024_20250329_040000_58.9416s_61.9416s.wav,
Background,SMA06024_20250328_193300_2395.6379s_2398.6379s.wav,
Background,SMA06024_20250328_193300_2359.5745s_2362.5745s.wav,
Background,SMA06024_20250601_203900_67.3808s_70.3808s.wav,
Background,SMA06024_20250511_040000_16.9937s_19.9937s.wav,
Background,SMA06024_20250511_040000_24.7547s_27.7547s.wav,
Background,SMA06024_20250511_040000_159.3540s_162.3540s.wav,
Background,SMA06024_20250511_040000_579.5478s_582.5478s.wav,
Background,SMA06024_20250514_040000_0.0895s_3.0895s.wav,
Background,SMA06024_20250514_040000_127.2596s_130.2596s.wav,
Background,SMA06024_20250514_040000_173.6646s_176.6646s.wav,
Background,SMA06024_20250514_040000_135.9894s_138.9894s.wav,
Background,2MA04668_20250516_202400_856.7702s_859.7702s.wav,
Background,2MA04668_20250417_040000_9.9834s_12.9834s.wav,
Background,2MA04668_20250417_040000_18.9410s_21.9410s.wav,
Background,2MA04668_20250417_040000_58.0122s_61.0122s.wav,
Background,2MA04668_20250417_040000_240.3497s_243.3497s.wav,
Background,2MA04668_20250508_040000_1185.7890s_1188.7890s.wav,
Background,2MA04668_20250509_040000_540.1193s_543.1193s.wav,
Background,2MA04668_20250605_040000_771.4361s_774.4361s.wav,
Background,2MA04668_20250606_040000_1055.6585s_1058.6585s.wav,
Background,2MA04668_20250607_040000_1188.5666s_1191.5666s.wav,
Background,2MA04668_20250509_040000_534.6396s_537.6396s.wav,
Background,2MA04668_20250606_040000_8.3031s_11.3031s.wav,
Background,2MA04668_20250630_040000_94.1068s_97.1068s.wav,
Background,SMA06001_20250410_040000_1028.6440s_1031.6440s.wav,
Background,SMA06001_20250410_040000_1038.8835s_1041.8835s.wav,
Background,SMA06001_20250410_063900_130.2831s_133.2831s.wav,
Background,SMA06001_20250418_062700_154.9195s_157.9195s.wav,
Background,SMA06001_20250418_062700_162.8258s_165.8258s.wav,
Background,SMA06001_20250410_040000_1061.6872s_1064.6872s.wav,
Background,SMA06001_20250410_040000_1072.4739s_1075.4739s.wav,
Background,SMA06001_20250427_040000_1044.0771s_1047.0771s.wav,
Background,SMA06001_20250427_040000_1017.6566s_1020.6566s.wav,
