Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin Path,File Offset (s),Begin File,Delta Time (s),Common Name,Species Code,Confidence,Verify,Label,Call Type,Notes,Done?
138,Spectrogram 1,1,25138.23715,25140.73404,3684.906,7369.811,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240530_070002.wav,3555.655,BIGM12_20240530_070002.wav,2.4969,Song Sparrow,,,1,SOSP,,,
142,Spectrogram 1,1,25144.40112,25145.37751,7072.642,9984.906,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240530_070002.wav,3561.819,BIGM12_20240530_070002.wav,0.9764,,,,1,NT,,,
144,Spectrogram 1,1,25147.1533,25148.35142,250.568,5170.755,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240530_070002.wav,3564.5712,BIGM12_20240530_070002.wav,1.1981,Red-winged Blackbird,,,1,RWBL,conklaree,faint in background?,
145,Spectrogram 1,1,25148.31415,25148.82099,6121.698,8499.057,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240530_070002.wav,3565.732,BIGM12_20240530_070002.wav,0.5068,,,,1,NT,,SOSP?,
146,Spectrogram 1,1,28553.76316,28554.00167,1664.151,16403.774,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240602_060002.wav,3374.085,BIGM12_20240602_060002.wav,0.2385,,,,1,NT,,,
147,Spectrogram 1,1,28554.24018,28554.88117,1010.377,7132.075,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240602_060002.wav,3374.562,BIGM12_20240602_060002.wav,0.641,Red-winged Blackbird,,,1,RWBL,twitter,,
149,Spectrogram 1,1,28563.52711,28563.95196,950.943,4279.245,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240602_060002.wav,3383.8489,BIGM12_20240602_060002.wav,0.4248,Northern Cardinal,,,1,NOCA,,,
152,Spectrogram 1,1,39995.94397,39996.93527,3328.302,7607.547,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240507_080002.wav,425.8788,BIGM14_20240507_080002.wav,0.9913,,,,,UNK,,,
155,Spectrogram 1,1,39999.72894,40002.5985,3031.132,8261.321,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240507_080002.wav,429.6638,BIGM14_20240507_080002.wav,2.8696,Song Sparrow,,,1,SOSP,,,
157,Spectrogram 1,1,49900.94995,49902.75368,4041.509,11411.321,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240526_070002.wav,1339.1432,BIGM14_20240526_070002.wav,1.8037,Common Yellowthroat,,,1,COYE,,,
159,Spectrogram 1,1,59185.06423,59185.59342,4992.453,10579.245,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3429.0653,BIGM14_20240615_060002.wav,0.5292,,,,1,NT,,,
161,Spectrogram 1,1,59178.93693,59181.44128,237.736,9331.132,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3422.938,BIGM14_20240615_060002.wav,2.5043,King Rail,,,1,KIRA,kek,,
162,Spectrogram 1,1,59179.62265,59181.33693,0,5646.226,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3423.6237,BIGM14_20240615_060002.wav,1.7143,,,,1,Noise,,train,
163,Spectrogram 1,1,59182.82761,59185.72698,0,7964.151,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3426.8287,BIGM14_20240615_060002.wav,2.8994,King Rail,,,1,KIRA,kek,,
165,Spectrogram 1,1,45308.53653,45308.87939,3625.472,8736.792,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,343.8258,BIGM14_20240516_070002.wav,0.3429,Red-winged Blackbird,,,1,RWBL,jeer,,
166,Spectrogram 1,1,45306.3825,45309.19243,59.434,4279.245,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,341.6717,BIGM14_20240516_070002.wav,2.8099,Canada Goose,,,1,CAGO,,,
167,Spectrogram 1,1,45306.48334,45309.25601,0,6656.604,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,341.7726,BIGM14_20240516_070002.wav,2.7727,King Rail,,,1,KIRA,kek,,
169,Spectrogram 1,1,49937.1048,49938.6402,3447.17,9509.434,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240526_070002.wav,1375.298,BIGM14_20240526_070002.wav,1.5354,Common Yellowthroat,,,1,COYE,,,
177,Spectrogram 1,1,12007.95113,12008.52504,400.909,3908.864,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240505_070002.wav,1214.6602,BIGM12_20240505_070002.wav,0.5739,Red-winged Blackbird,,,1,RWBL,conklaree,,
179,Spectrogram 1,1,14975.71568,14976.72934,1753.977,9872.386,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,585.3287,BIGM12_20240511_080002.wav,1.0137,Yellow Warbler,,,1,YEWA,,,
180,Spectrogram 1,1,14974.37406,14975.20884,551.25,4861.023,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,583.9871,BIGM12_20240511_080002.wav,0.8348,Red-winged Blackbird,,,1,RWBL,conklaree,,
184,Spectrogram 1,1,16782.71192,16784.69452,350.795,6915.682,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,594.7754,BIGM12_20240514_080002.wav,1.9826,Red-winged Blackbird,,,1,RWBL,conklaree,,
186,Spectrogram 1,1,16784.15042,16784.71688,851.932,3457.841,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,596.2139,BIGM12_20240514_080002.wav,0.5665,,,,1,NT,,,
191,Spectrogram 1,1,18916.5895,18918.26651,2856.477,11476.023,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,931.1034,BIGM12_20240515_070002.wav,1.677,,,,1,NT,,,
196,Spectrogram 1,1,45304.63095,45305.21977,3157.159,17138.864,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,339.9202,BIGM14_20240516_070002.wav,0.5888,Red-winged Blackbird,,,1,RWBL,jeer,,
197,Spectrogram 1,1,45307.50051,45308.5738,4610.455,10173.068,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,342.7898,BIGM14_20240516_070002.wav,1.0733,,,,1,NT,,,
209,Spectrogram 1,1,55768.65108,55770.19394,0,8091.176,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,12.6522,BIGM14_20240615_060002.wav,1.5429,,,,,Background Noise,,,2
