Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin Path,File Offset (s),Begin File,Delta Time (s),Common Name,Species Code,Confidence,Verify,Label,Call Type,Notes,Done?
157,Spectrogram 1,1,49900.94995,49902.75368,4041.509,11411.321,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240526_070002.wav,1339.1432,BIGM14_20240526_070002.wav,1.8037,Common Yellowthroat,,,1,COYE,,,
168,Spectrogram 1,1,49936.8812,49939.8812,0,15096.226,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240526_070002.wav,1375.0744,BIGM14_20240526_070002.wav,3,Red-winged Blackbird,,,1,RWBL,conklaree,,1
169,Spectrogram 1,1,49937.1048,49938.6402,3447.17,9509.434,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240526_070002.wav,1375.298,BIGM14_20240526_070002.wav,1.5354,Common Yellowthroat,,,1,COYE,,,
98,Spectrogram 1,1,55725.90326,55727.18213,2248.881,6472.388,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240603_070002.wav,3567.0004,BIGM14_20240603_070002.wav,1.2789,,,,,,,Possibly MAWR,
57,Spectrogram 1,1,55726.01671,55728.87562,877.612,4388.06,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240603_070002.wav,3567.1139,BIGM14_20240603_070002.wav,2.8589,King Rail,,0.6118,,,,More faint,
97,Spectrogram 1,1,55727.10787,55728.80754,3236.194,7130.597,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240603_070002.wav,3568.205,BIGM14_20240603_070002.wav,1.6997,Common Yellowthroat,,,,,,,
58,Spectrogram 1,1,59173.32069,59187.93701,877.612,5265.672,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3417.3218,BIGM14_20240615_060002.wav,14.6163,King Rail,,0.2381,,,,,
104,Spectrogram 1,1,59176.62721,59177.46055,987.313,4826.866,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3420.6283,BIGM14_20240615_060002.wav,0.8333,,,,,,,,
100,Spectrogram 1,1,59178.48365,59181.49519,0,21720.896,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3422.4847,BIGM14_20240615_060002.wav,3.0115,Red-winged Blackbird,,,1,RWBL,jeer,,1
101,Spectrogram 1,1,59178.50464,59179.0447,2029.478,12670.522,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3422.5057,BIGM14_20240615_060002.wav,0.5401,Red-winged Blackbird,,,1,RWBL,conklaree,,
161,Spectrogram 1,1,59178.93693,59181.44128,237.736,9331.132,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3422.938,BIGM14_20240615_060002.wav,2.5043,King Rail,,,1,KIRA,kek,,
162,Spectrogram 1,1,59179.62265,59181.33693,0,5646.226,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3423.6237,BIGM14_20240615_060002.wav,1.7143,,,,1,Noise,,train,
103,Spectrogram 1,1,59181.6272,59182.43318,3236.194,6417.537,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3425.6283,BIGM14_20240615_060002.wav,0.806,,,,,,,,
99,Spectrogram 1,1,59182.74931,59185.74931,0,21775.746,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3426.7504,BIGM14_20240615_060002.wav,3,Red-winged Blackbird,,,1,RWBL,jeer,,1
163,Spectrogram 1,1,59182.82761,59185.72698,0,7964.151,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3426.8287,BIGM14_20240615_060002.wav,2.8994,King Rail,,,1,KIRA,kek,,
102,Spectrogram 1,1,59184.42423,59185.40607,3071.642,9269.776,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3428.4253,BIGM14_20240615_060002.wav,0.9818,Marsh Wren,,,1,MAWR,,,
159,Spectrogram 1,1,59185.06423,59185.59342,4992.453,10579.245,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3429.0653,BIGM14_20240615_060002.wav,0.5292,,,,1,NT,,,
