Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin Path,File Offset (s),Begin File,Delta Time (s),Common Name,Species Code,Confidence,Verify,Label,Call Type,Notes,Done?
1251,Spectrogram 1,1,5154,5157,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1554,2MA04668_20250415_063900.wav,3,Sora,sora,0.1549,,,,,
1254,Spectrogram 1,1,5157,5160,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1557,2MA04668_20250415_063900.wav,3,American Bittern,amebit,0.113,,,,,
1252,Spectrogram 1,1,5157,5160,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1557,2MA04668_20250415_063900.wav,3,Sora,sora,0.1817,,,,,
1253,Spectrogram 1,1,5157,5160,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1557,2MA04668_20250415_063900.wav,3,Wood Duck,wooduc,0.1156,,,,,
1255,Spectrogram 1,1,5160,5163,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1560,2MA04668_20250415_063900.wav,3,Wood Duck,wooduc,0.1429,,,,,
1256,Spectrogram 1,1,5163,5166,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1563,2MA04668_20250415_063900.wav,3,Least Bittern,leabit,0.1492,,,,,
1257,Spectrogram 1,1,5172,5175,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1572,2MA04668_20250415_063900.wav,3,Common Gallinule,comgal1,0.1015,,,,,
1258,Spectrogram 1,1,5181,5184,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1581,2MA04668_20250415_063900.wav,3,Least Bittern,leabit,0.1134,,,,,
1259,Spectrogram 1,1,5184,5187,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1584,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1131,,,,,
1262,Spectrogram 1,1,5190,5193,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1590,2MA04668_20250415_063900.wav,3,Least Bittern,leabit,0.1076,,,,,
1260,Spectrogram 1,1,5190,5193,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1590,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.2458,,,,,
1263,Spectrogram 1,1,5190,5193,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1590,2MA04668_20250415_063900.wav,3,Sora,sora,0.1055,,,,,
1261,Spectrogram 1,1,5190,5193,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1590,2MA04668_20250415_063900.wav,3,Virginia Rail,virrai,0.1998,,,,,
1264,Spectrogram 1,1,5196,5199,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1596,2MA04668_20250415_063900.wav,3,Common Gallinule,comgal1,0.2784,,,,,
1265,Spectrogram 1,1,5199,5202,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1599,2MA04668_20250415_063900.wav,3,Common Gallinule,comgal1,0.1364,,,,,
1266,Spectrogram 1,1,5202,5205,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1602,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.5294,,,,,
1267,Spectrogram 1,1,5205,5208,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1605,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.201,,,,,
1268,Spectrogram 1,1,5208,5211,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1608,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1985,,,,,
1269,Spectrogram 1,1,5211,5214,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1611,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1339,,,,,
1270,Spectrogram 1,1,5214,5217,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1614,2MA04668_20250415_063900.wav,3,King Rail,kinrai4,0.1344,,,,,
1271,Spectrogram 1,1,5214,5217,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1614,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1328,,,,,
1273,Spectrogram 1,1,5217,5220,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1617,2MA04668_20250415_063900.wav,3,Least Bittern,leabit,0.1496,,,,,
1272,Spectrogram 1,1,5217,5220,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1617,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1502,,,,,
1274,Spectrogram 1,1,5220,5223,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1620,2MA04668_20250415_063900.wav,3,Least Bittern,leabit,0.1779,,,,,
1275,Spectrogram 1,1,5223,5226,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1623,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.65,,,,,
1276,Spectrogram 1,1,5223,5226,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1623,2MA04668_20250415_063900.wav,3,Sora,sora,0.1337,,,,,
1277,Spectrogram 1,1,5226,5229,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1626,2MA04668_20250415_063900.wav,3,King Rail,kinrai4,0.2968,,,,,
1278,Spectrogram 1,1,5229,5232,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1629,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.2842,,,,,
1279,Spectrogram 1,1,5235,5238,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1635,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.2505,,,,,
1280,Spectrogram 1,1,5238,5241,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1638,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1969,,,,,
1281,Spectrogram 1,1,5241,5244,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1641,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.197,,,,,
1282,Spectrogram 1,1,5244,5247,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1644,2MA04668_20250415_063900.wav,3,American Bittern,amebit,0.1244,,,,,
1285,Spectrogram 1,1,5247,5250,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1647,2MA04668_20250415_063900.wav,3,American Bittern,amebit,0.1967,,,,,
1287,Spectrogram 1,1,5247,5250,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1647,2MA04668_20250415_063900.wav,3,King Rail,kinrai4,0.1384,,,,,
1284,Spectrogram 1,1,5247,5250,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1647,2MA04668_20250415_063900.wav,3,Least Bittern,leabit,0.208,,,,,
1286,Spectrogram 1,1,5247,5250,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1647,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1546,,,,,
1283,Spectrogram 1,1,5247,5250,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1647,2MA04668_20250415_063900.wav,3,Virginia Rail,virrai,0.2996,,,,,
1288,Spectrogram 1,1,5250,5253,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1650,2MA04668_20250415_063900.wav,3,American Bittern,amebit,0.1517,,,,,
1289,Spectrogram 1,1,5253,5256,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1653,2MA04668_20250415_063900.wav,3,American Bittern,amebit,0.1094,,,,,
1290,Spectrogram 1,1,5256,5259,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1656,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.4286,,,,,
1292,Spectrogram 1,1,5259,5262,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1659,2MA04668_20250415_063900.wav,3,King Rail,kinrai4,0.1038,,,,,
1291,Spectrogram 1,1,5259,5262,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1659,2MA04668_20250415_063900.wav,3,Virginia Rail,virrai,0.1239,,,,,
1293,Spectrogram 1,1,5271,5274,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1671,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1949,,,,,
1294,Spectrogram 1,1,5274,5277,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1674,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.4246,,,,,
1295,Spectrogram 1,1,5277,5280,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1677,2MA04668_20250415_063900.wav,3,Common Gallinule,comgal1,0.1506,,,,,
1296,Spectrogram 1,1,5280,5283,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1680,2MA04668_20250415_063900.wav,3,Common Gallinule,comgal1,0.2107,,,,,
1297,Spectrogram 1,1,5334,5337,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1734,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.2951,,,,,
1298,Spectrogram 1,1,5340,5343,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1740,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1964,,,,,
1299,Spectrogram 1,1,5343,5346,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1743,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.2566,,,,,
1300,Spectrogram 1,1,5352,5355,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1752,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1824,,,,,
1301,Spectrogram 1,1,5364,5367,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1764,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1285,,,,,
1302,Spectrogram 1,1,5367,5370,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1767,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.4369,,,,,
1303,Spectrogram 1,1,5370,5373,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1770,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.2895,,,,,
1304,Spectrogram 1,1,5376,5379,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1776,2MA04668_20250415_063900.wav,3,American Bittern,amebit,0.1018,,,,,
1305,Spectrogram 1,1,5379,5382,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1779,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1848,,,,,
1306,Spectrogram 1,1,5385,5388,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1785,2MA04668_20250415_063900.wav,3,Virginia Rail,virrai,0.1026,,,,,
1307,Spectrogram 1,1,5388,5391,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1788,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.2541,,,,,
1308,Spectrogram 1,1,5391,5394,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1791,2MA04668_20250415_063900.wav,3,Common Gallinule,comgal1,0.1134,,,,,
1309,Spectrogram 1,1,5397,5400,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1797,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.2197,,,,,
1310,Spectrogram 1,1,5400,5403,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1800,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.3975,,,,,
1311,Spectrogram 1,1,5421,5424,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1821,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.4174,,,,,
1312,Spectrogram 1,1,5424,5427,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1824,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.4078,,,,,
1313,Spectrogram 1,1,5427,5430,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1827,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.3589,,,,,
1314,Spectrogram 1,1,5436,5439,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1836,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.2462,,,,,
1315,Spectrogram 1,1,5442,5445,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1842,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1217,,,,,
1316,Spectrogram 1,1,5451,5454,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1851,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1011,,,,,
1317,Spectrogram 1,1,5454,5457,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1854,2MA04668_20250415_063900.wav,3,Virginia Rail,virrai,0.108,,,,,
1318,Spectrogram 1,1,5457,5460,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1857,2MA04668_20250415_063900.wav,3,Least Bittern,leabit,0.1059,,,,,
1320,Spectrogram 1,1,5472,5475,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1872,2MA04668_20250415_063900.wav,3,Virginia Rail,virrai,0.1141,,,,,
1319,Spectrogram 1,1,5472,5475,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1872,2MA04668_20250415_063900.wav,3,Wood Duck,wooduc,0.116,,,,,
1322,Spectrogram 1,1,5475,5478,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1875,2MA04668_20250415_063900.wav,3,American Bittern,amebit,0.1223,,,,,
1323,Spectrogram 1,1,5475,5478,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1875,2MA04668_20250415_063900.wav,3,Sora,sora,0.1137,,,,,
1321,Spectrogram 1,1,5475,5478,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1875,2MA04668_20250415_063900.wav,3,Virginia Rail,virrai,0.1891,,,,,
1324,Spectrogram 1,1,5481,5484,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1881,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1226,,,,,
1325,Spectrogram 1,1,5487,5490,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1887,2MA04668_20250415_063900.wav,3,Virginia Rail,virrai,0.2269,,,,,
1326,Spectrogram 1,1,5496,5499,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1896,2MA04668_20250415_063900.wav,3,Virginia Rail,virrai,0.2573,,,,,
1327,Spectrogram 1,1,5544,5547,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1944,2MA04668_20250415_063900.wav,3,Virginia Rail,virrai,0.1074,,,,,
1328,Spectrogram 1,1,5556,5559,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1956,2MA04668_20250415_063900.wav,3,Virginia Rail,virrai,0.1629,,,,,
1329,Spectrogram 1,1,5559,5562,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1959,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.2135,,,,,
1330,Spectrogram 1,1,5562,5565,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1962,2MA04668_20250415_063900.wav,3,Virginia Rail,virrai,0.218,,,,,
1331,Spectrogram 1,1,5580,5583,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1980,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1061,,,,,
1332,Spectrogram 1,1,5583,5586,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1983,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1212,,,,,
1333,Spectrogram 1,1,5586,5589,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1986,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.3498,,,,,
1334,Spectrogram 1,1,5589,5592,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,1989,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.2271,,,,,
1335,Spectrogram 1,1,5619,5622,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,2019,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.3366,,,,,
1336,Spectrogram 1,1,5628,5631,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,2028,2MA04668_20250415_063900.wav,3,Virginia Rail,virrai,0.1453,,,,,
1337,Spectrogram 1,1,5631,5634,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,2031,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1693,,,,,
1338,Spectrogram 1,1,5640,5643,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,2040,2MA04668_20250415_063900.wav,3,Swamp Sparrow,swaspa,0.1319,,,,,
1339,Spectrogram 1,1,5643,5646,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,2043,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.131,,,,,
1340,Spectrogram 1,1,5646,5649,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,2046,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1596,,,,,
1341,Spectrogram 1,1,5661,5664,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,2061,2MA04668_20250415_063900.wav,3,Red-winged Blackbird,rewbla,0.1724,,,,,
1342,Spectrogram 1,1,5667,5670,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,2067,2MA04668_20250415_063900.wav,3,Wood Duck,wooduc,0.1071,,,,,
1344,Spectrogram 1,1,5670,5673,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,2070,2MA04668_20250415_063900.wav,3,American Bittern,amebit,0.14,,,,,
1343,Spectrogram 1,1,5670,5673,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,2070,2MA04668_20250415_063900.wav,3,Sora,sora,0.2122,,,,,
1345,Spectrogram 1,1,5670,5673,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_063900.wav,2070,2MA04668_20250415_063900.wav,3,Virginia Rail,virrai,0.1079,,,,,
